-1/5*(-1400 + 2855*d - 1296*d**2)/(250 - 385*d + 144*d**2),-1/5*(-900 + 535*d - 16*d**2)/(250 - 385*d + 144*d**2),-1/5*(100 - 1405*d + 2416*d**2 - 1024*d**3)/(250 - 385*d + 144*d**2),(3*(-200 + 75*d + 48*d**2))/(5*(250 - 385*d + 144*d**2)),-1/5*(100 - 1405*d + 2416*d**2 - 1024*d**3)/(250 - 385*d + 144*d**2),(3*(-200 + 75*d + 48*d**2))/(5*(250 - 385*d + 144*d**2)),-1/5*(-1400 + 2855*d - 1296*d**2)/(250 - 385*d + 144*d**2),-1/5*(-900 + 535*d - 16*d**2)/(250 - 385*d + 144*d**2),0
-((-1400 + 105*d + 972*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((-900 + 985*d + 204*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((-1400 + 105*d + 972*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((-900 + 985*d + 204*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((100 - 1155*d - 36*d**2 + 768*d**3)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((600 + 225*d + 76*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((100 - 1155*d - 36*d**2 + 768*d**3)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((600 + 225*d + 76*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),0
(2*(350 - 375*d + 81*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),(-10*(-45 + 29*d + 3*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),(2*(350 - 375*d + 81*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),(-10*(-45 + 29*d + 3*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),(2*(-25 + 315*d - 307*d**2 + 64*d**3))/(625 - 900*d + 270*d**2 + 32*d**3),(2*(-150 + 45*d + 17*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),(2*(350 - 375*d + 81*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),(-10*(-45 + 29*d + 3*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),0
-((1400 - 185*d - 324*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),-((900 - 265*d - 68*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),-((-100 + 1075*d - 116*d**2 - 256*d**3)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(-15*(-40 + 33*d + 4*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),-((1400 - 185*d - 324*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),-((900 - 265*d - 68*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),-((-100 + 1075*d - 116*d**2 - 256*d**3)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(-15*(-40 + 33*d + 4*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),0
(-2*(350 - 395*d + 243*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(-2*(225 + 35*d + 19*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(-2*(-25 + 295*d - 345*d**2 + 192*d**3))/(-625 + 400*d - 50*d**2 + 32*d**3),(-6*(-50 + 75*d + 17*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(-2*(350 - 395*d + 243*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(-2*(225 + 35*d + 19*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(-2*(350 - 395*d + 243*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(-2*(225 + 35*d + 19*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),0
-1/25*(700 + 585*d - 648*d**2)/(-25 - 9*d + 16*d**2),-1/25*(450 - 155*d - 72*d**2)/(-25 - 9*d + 16*d**2),-1/25*(700 + 585*d - 648*d**2)/(-25 - 9*d + 16*d**2),-1/25*(450 - 155*d - 72*d**2)/(-25 - 9*d + 16*d**2),-1/25*(700 + 585*d - 648*d**2)/(-25 - 9*d + 16*d**2),-1/25*(450 - 155*d - 72*d**2)/(-25 - 9*d + 16*d**2),-1/25*(-50 + 465*d + 536*d**2 - 512*d**3)/(-25 - 9*d + 16*d**2),-1/25*(-300 + 225*d - 8*d**2)/(-25 - 9*d + 16*d**2),0
(5*(-56 + 9*d))/(-250 + 135*d + 16*d**2),-((180 + 19*d)/(-250 + 135*d + 16*d**2)),(5*(-56 + 9*d))/(-250 + 135*d + 16*d**2),-((180 + 19*d)/(-250 + 135*d + 16*d**2)),(5*(-56 + 9*d))/(-250 + 135*d + 16*d**2),-((180 + 19*d)/(-250 + 135*d + 16*d**2)),(5*(-56 + 9*d))/(-250 + 135*d + 16*d**2),-((180 + 19*d)/(-250 + 135*d + 16*d**2)),0
-((-20 - 99*d)/(-250 - 65*d + 144*d**2)),(5*(24 + 7*d))/(-250 - 65*d + 144*d**2),-((-20 - 99*d)/(-250 - 65*d + 144*d**2)),(5*(24 + 7*d))/(-250 - 65*d + 144*d**2),-((-20 - 99*d)/(-250 - 65*d + 144*d**2)),(5*(24 + 7*d))/(-250 - 65*d + 144*d**2),-((-20 - 99*d)/(-250 - 65*d + 144*d**2)),(5*(24 + 7*d))/(-250 - 65*d + 144*d**2),0
-1/25*(-50 - 245*d - 72*d**2)/(-25 - 9*d + 16*d**2),-1/25*(-300 - 185*d - 8*d**2)/(-25 - 9*d + 16*d**2),-1/25*(-50 - 245*d - 72*d**2)/(-25 - 9*d + 16*d**2),-1/25*(-300 - 185*d - 8*d**2)/(-25 - 9*d + 16*d**2),-1/25*(-50 - 245*d - 72*d**2)/(-25 - 9*d + 16*d**2),-1/25*(-300 - 185*d - 8*d**2)/(-25 - 9*d + 16*d**2),-1/25*(700 + 175*d - 648*d**2)/(-25 - 9*d + 16*d**2),-1/25*(450 + 735*d - 104*d**2 - 512*d**3)/(-25 - 9*d + 16*d**2),0
(2*(-25 - 135*d + 99*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(2*(-150 + 95*d + 3*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(-2*(-350 - 75*d + 189*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(2*(225 - 195*d - 265*d**2 + 192*d**3))/(625 - 400*d - 450*d**2 + 288*d**3),(2*(-25 - 135*d + 99*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(2*(-150 + 95*d + 3*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(2*(-25 - 135*d + 99*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(2*(-150 + 95*d + 3*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),0
-((100 + 535*d - 252*d**2)/(1250 - 675*d - 980*d**2 + 576*d**3)),-((600 - 185*d + 4*d**2)/(1250 - 675*d - 980*d**2 + 576*d**3)),(-5*(-280 - 61*d + 180*d**2))/(1250 - 675*d - 980*d**2 + 576*d**3),-((-900 - 525*d + 436*d**2 + 256*d**3)/(1250 - 675*d - 980*d**2 + 576*d**3)),-((100 + 535*d - 252*d**2)/(1250 - 675*d - 980*d**2 + 576*d**3)),-((600 - 185*d + 4*d**2)/(1250 - 675*d - 980*d**2 + 576*d**3)),(-5*(-280 - 61*d + 180*d**2))/(1250 - 675*d - 980*d**2 + 576*d**3),-((-900 - 525*d + 436*d**2 + 256*d**3)/(1250 - 675*d - 980*d**2 + 576*d**3)),0
(-10*(-5 - 31*d + 45*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(-2*(-150 + 275*d + d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(-10*(-5 - 31*d + 45*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(-2*(-150 + 275*d + d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(2*(-350 - 55*d + 63*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(-2*(225 - 15*d - 67*d**2 + 64*d**3))/(-625 - 100*d - 130*d**2 + 288*d**3),(-10*(-5 - 31*d + 45*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(-2*(-150 + 275*d + d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),0
-((-100 - 615*d + 756*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),-((-600 + 905*d - 12*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),-((-100 - 615*d + 756*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),-((-600 + 905*d - 12*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),-((1400 + 225*d - 396*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),-((900 + 1245*d + 356*d**2 - 768*d**3)/(-1250 - 325*d - 180*d**2 + 576*d**3)),-((1400 + 225*d - 396*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),-((900 + 1245*d + 356*d**2 - 768*d**3)/(-1250 - 325*d - 180*d**2 + 576*d**3)),0
-1/5*(100 + 665*d - 1296*d**2)/(250 - 185*d + 16*d**2),-1/5*(600 - 1655*d - 16*d**2)/(250 - 185*d + 16*d**2),-1/5*(-1400 - 175*d - 144*d**2)/(250 - 185*d + 16*d**2),-1/5*(-900 + 1005*d + 496*d**2 - 1024*d**3)/(250 - 185*d + 16*d**2),-1/5*(-1400 - 175*d - 144*d**2)/(250 - 185*d + 16*d**2),-1/5*(-900 + 1005*d + 496*d**2 - 1024*d**3)/(250 - 185*d + 16*d**2),-1/5*(100 + 665*d - 1296*d**2)/(250 - 185*d + 16*d**2),-1/5*(600 - 1655*d - 16*d**2)/(250 - 185*d + 16*d**2),0
(-2*(-25 - 165*d + 288*d**2))/(25*(-25 + 16*d)),(-2*(-30 + 73*d))/(5*(-25 + 16*d)),(-2*(70 + 9*d))/(5*(-25 + 16*d)),(-2*(225 + 75*d + 32*d**2))/(25*(-25 + 16*d)),(-2*(70 + 9*d))/(5*(-25 + 16*d)),(-2*(225 + 75*d + 32*d**2))/(25*(-25 + 16*d)),(-2*(70 + 9*d))/(5*(-25 + 16*d)),(-2*(225 + 75*d + 32*d**2))/(25*(-25 + 16*d)),0
-1/5*(700 + 35*d - 96*d**2)/((5 + 4*d)*(-25 + 16*d)),(-9*(10 + d))/(-125 - 20*d + 64*d**2),-((-10 + 73*d)/((5 + 4*d)*(-25 + 16*d))),-1/5*(-300 - 125*d + 416*d**2)/((5 + 4*d)*(-25 + 16*d)),-((-10 + 73*d)/((5 + 4*d)*(-25 + 16*d))),-1/5*(-300 - 125*d + 416*d**2)/((5 + 4*d)*(-25 + 16*d)),-((-10 + 73*d)/((5 + 4*d)*(-25 + 16*d))),-1/5*(-300 - 125*d + 416*d**2)/((5 + 4*d)*(-25 + 16*d)),0
-1/5*(1400 + 75*d + 784*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),(-9*(100 + 155*d + 16*d**2))/(5*(-250 - 65*d - 56*d**2 + 128*d**3)),-1/5*(-100 + 735*d + 976*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(-600 - 445*d + 336*d**2 + 1024*d**3)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(-100 + 735*d + 976*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(-600 - 445*d + 336*d**2 + 1024*d**3)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(1400 + 75*d + 784*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),(-9*(100 + 155*d + 16*d**2))/(5*(-250 - 65*d - 56*d**2 + 128*d**3)),0
-((-280 + 219*d)/(250 - 385*d + 144*d**2)),(-9*(-100 + 95*d + 12*d**2))/(1250 - 925*d - 820*d**2 + 576*d**3),-((-280 + 219*d)/(250 - 385*d + 144*d**2)),(-9*(-100 + 95*d + 12*d**2))/(1250 - 925*d - 820*d**2 + 576*d**3),-((100 - 685*d + 684*d**2)/(1250 - 925*d - 820*d**2 + 576*d**3)),-((600 - 305*d - 964*d**2 + 768*d**3)/(1250 - 925*d - 820*d**2 + 576*d**3)),-((100 - 685*d + 684*d**2)/(1250 - 925*d - 820*d**2 + 576*d**3)),-((600 - 305*d - 964*d**2 + 768*d**3)/(1250 - 925*d - 820*d**2 + 576*d**3)),0
(-5*(140 + 3*d + 10*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(-9*(50 + 25*d + 2*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(-5*(140 + 3*d + 10*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(-9*(50 + 25*d + 2*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),-((-50 + 345*d + 146*d**2)/(-625 + 400*d - 50*d**2 + 32*d**3)),-((-300 + 55*d + 234*d**2 + 128*d**3)/(-625 + 400*d - 50*d**2 + 32*d**3)),(-5*(140 + 3*d + 10*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(-9*(50 + 25*d + 2*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),0
-((-1400 + 55*d + 292*d**2)/(1250 + 75*d - 660*d**2 + 64*d**3)),(-9*(-100 + 15*d + 4*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),(-5*(20 - 121*d + 20*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),-((600 - 1025*d - 236*d**2 + 256*d**3)/(1250 + 75*d - 660*d**2 + 64*d**3)),-((-1400 + 55*d + 292*d**2)/(1250 + 75*d - 660*d**2 + 64*d**3)),(-9*(-100 + 15*d + 4*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),(-5*(20 - 121*d + 20*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),-((600 - 1025*d - 236*d**2 + 256*d**3)/(1250 + 75*d - 660*d**2 + 64*d**3)),0
-((700 - 25*d + 342*d**2)/(-625 - 100*d - 130*d**2 + 288*d**3)),(-9*(50 + 65*d + 6*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),-((-50 + 305*d + 438*d**2)/(-625 - 100*d - 130*d**2 + 288*d**3)),-((-300 + 415*d - 130*d**2 + 384*d**3)/(-625 - 100*d - 130*d**2 + 288*d**3)),-((700 - 25*d + 342*d**2)/(-625 - 100*d - 130*d**2 + 288*d**3)),(-9*(50 + 65*d + 6*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),-((700 - 25*d + 342*d**2)/(-625 - 100*d - 130*d**2 + 288*d**3)),(-9*(50 + 65*d + 6*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),0
(-2*(-70 + 61*d))/(5*(25 - 41*d + 16*d**2)),(-18*(-25 + 30*d + 4*d**2))/(5*(125 - 105*d - 84*d**2 + 64*d**3)),(-2*(-70 + 61*d))/(5*(25 - 41*d + 16*d**2)),(-18*(-25 + 30*d + 4*d**2))/(5*(125 - 105*d - 84*d**2 + 64*d**3)),(-2*(-70 + 61*d))/(5*(25 - 41*d + 16*d**2)),(-18*(-25 + 30*d + 4*d**2))/(5*(125 - 105*d - 84*d**2 + 64*d**3)),(-2*(25 - 140*d + 196*d**2))/(5*(125 - 105*d - 84*d**2 + 64*d**3)),(-2*(30 - 103*d + 64*d**2))/(5*(25 - 41*d + 16*d**2)),0
-((-280 + 19*d)/(250 - 185*d + 16*d**2)),(45*(4 + d))/(250 - 185*d + 16*d**2),-((-280 + 19*d)/(250 - 185*d + 16*d**2)),(45*(4 + d))/(250 - 185*d + 16*d**2),-((-280 + 19*d)/(250 - 185*d + 16*d**2)),(45*(4 + d))/(250 - 185*d + 16*d**2),-((-280 + 19*d)/(250 - 185*d + 16*d**2)),(45*(4 + d))/(250 - 185*d + 16*d**2),0
-1/5*(-10 - 51*d)/(-25 - 9*d + 16*d**2),-1/5*(-60 - 19*d)/(-25 - 9*d + 16*d**2),-1/5*(-10 - 51*d)/(-25 - 9*d + 16*d**2),-1/5*(-60 - 19*d)/(-25 - 9*d + 16*d**2),-1/5*(-10 - 51*d)/(-25 - 9*d + 16*d**2),-1/5*(-60 - 19*d)/(-25 - 9*d + 16*d**2),-1/5*(-10 - 51*d)/(-25 - 9*d + 16*d**2),-1/5*(-60 - 19*d)/(-25 - 9*d + 16*d**2),0
-1/5*(100 + 405*d - 336*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(600 - 215*d - 144*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(100 + 405*d - 336*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(600 - 215*d - 144*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(100 + 405*d - 336*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(600 - 215*d - 144*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(-1400 + 865*d + 1584*d**2 - 1024*d**3)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(-900 - 255*d + 496*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),0
-1/5*(100 + 555*d - 392*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(600 - 365*d - 8*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(-1400 - 485*d + 888*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(-900 + 1095*d + 472*d**2 - 512*d**3)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(100 + 555*d - 392*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(600 - 365*d - 8*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(100 + 555*d - 392*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(600 - 365*d - 8*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),0
-((-50 - 225*d + 384*d**2 - 128*d**3)/(-625 + 900*d + 180*d**2 - 720*d**3 + 256*d**4)),-((-300 + 385*d - 104*d**2)/(-625 + 900*d + 180*d**2 - 720*d**3 + 256*d**4)),-((700 - 455*d - 576*d**2 + 384*d**3)/(-625 + 900*d + 180*d**2 - 720*d**3 + 256*d**4)),-((450 - 345*d - 344*d**2 + 256*d**3)/(-625 + 900*d + 180*d**2 - 720*d**3 + 256*d**4)),-((-50 - 225*d + 384*d**2 - 128*d**3)/(-625 + 900*d + 180*d**2 - 720*d**3 + 256*d**4)),-((-300 + 385*d - 104*d**2)/(-625 + 900*d + 180*d**2 - 720*d**3 + 256*d**4)),-((700 - 455*d - 576*d**2 + 384*d**3)/(-625 + 900*d + 180*d**2 - 720*d**3 + 256*d**4)),-((450 - 345*d - 344*d**2 + 256*d**3)/(-625 + 900*d + 180*d**2 - 720*d**3 + 256*d**4)),0
-1/5*(-100 - 635*d + 888*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(-600 + 1085*d - 8*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(-100 - 635*d + 888*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(-600 + 1085*d - 8*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(1400 + 405*d - 392*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(900 - 375*d + 1112*d**2 - 512*d**3)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(-100 - 635*d + 888*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(-600 + 1085*d - 8*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),0
-((50 + 265*d - 672*d**2 + 384*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((300 - 745*d + 472*d**2)/(625 - 400*d - 400*d**3 + 256*d**4)),-((50 + 265*d - 672*d**2 + 384*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((300 - 745*d + 472*d**2)/(625 - 400*d - 400*d**3 + 256*d**4)),-((-700 + 495*d + 288*d**2 - 128*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((-450 - 15*d - 88*d**2 + 256*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((-700 + 495*d + 288*d**2 - 128*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((-450 - 15*d - 88*d**2 + 256*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),0
(-2*(-5 - 34*d + 64*d**2))/(5*(-25 + 16*d)),(-4*(-15 + 41*d))/(5*(-25 + 16*d)),(-4*(35 + 9*d))/(5*(-25 + 16*d)),(-2*(45 - 66*d + 64*d**2))/(5*(-25 + 16*d)),(-4*(35 + 9*d))/(5*(-25 + 16*d)),(-2*(45 - 66*d + 64*d**2))/(5*(-25 + 16*d)),(-2*(-5 - 34*d + 64*d**2))/(5*(-25 + 16*d)),(-4*(-15 + 41*d))/(5*(-25 + 16*d)),0
-1/5*(100 + 575*d - 1776*d**2 + 1024*d**3)/(250 - 385*d + 144*d**2),-1/5*(600 - 2045*d + 1296*d**2)/(250 - 385*d + 144*d**2),-1/5*(-1400 + 1035*d + 144*d**2)/(250 - 385*d + 144*d**2),-1/5*(-900 + 915*d + 16*d**2)/(250 - 385*d + 144*d**2),-1/5*(-1400 + 1035*d + 144*d**2)/(250 - 385*d + 144*d**2),-1/5*(-900 + 915*d + 16*d**2)/(250 - 385*d + 144*d**2),-1/5*(-1400 + 1035*d + 144*d**2)/(250 - 385*d + 144*d**2),-1/5*(-900 + 915*d + 16*d**2)/(250 - 385*d + 144*d**2),0
-1/5*(1400 + 255*d + 944*d**2 - 1024*d**3)/(-250 - 65*d - 56*d**2 + 128*d**3),(9*(-100 + 25*d + 16*d**2))/(5*(-250 - 65*d - 56*d**2 + 128*d**3)),-1/5*(-100 + 715*d - 336*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(-600 - 265*d + 496*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(-100 + 715*d - 336*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(-600 - 265*d + 496*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(-100 + 715*d - 336*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),-1/5*(-600 - 265*d + 496*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),0
(-2*(70 - 57*d + 32*d**2))/(5*(-25 + 16*d)),(-18*(5 + d))/(5*(-25 + 16*d)),(-2*(-5 + 41*d))/(5*(-25 + 16*d)),(-2*(-30 + 7*d + 32*d**2))/(5*(-25 + 16*d)),(-2*(-5 + 41*d))/(5*(-25 + 16*d)),(-2*(-30 + 7*d + 32*d**2))/(5*(-25 + 16*d)),(-2*(70 - 57*d + 32*d**2))/(5*(-25 + 16*d)),(-18*(5 + d))/(5*(-25 + 16*d)),0
-((-700 - 105*d - 128*d**2 + 384*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),(9*(50 - 65*d + 8*d**2))/(625 - 400*d - 400*d**3 + 256*d**4),-((-700 - 105*d - 128*d**2 + 384*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),(9*(50 - 65*d + 8*d**2))/(625 - 400*d - 400*d**3 + 256*d**4),-((50 - 335*d + 512*d**2 - 128*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((300 - 145*d - 312*d**2 + 256*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((50 - 335*d + 512*d**2 - 128*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((300 - 145*d - 312*d**2 + 256*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),0
-1/5*(-1400 + 1185*d + 8*d**2)/(250 - 385*d + 144*d**2),(-9*(-100 + 85*d + 8*d**2))/(5*(250 - 385*d + 144*d**2)),-1/5*(-1400 + 1185*d + 8*d**2)/(250 - 385*d + 144*d**2),(-9*(-100 + 85*d + 8*d**2))/(5*(250 - 385*d + 144*d**2)),-1/5*(100 - 775*d + 648*d**2)/(250 - 385*d + 144*d**2),-1/5*(600 - 695*d - 408*d**2 + 512*d**3)/(250 - 385*d + 144*d**2),-1/5*(-1400 + 1185*d + 8*d**2)/(250 - 385*d + 144*d**2),(-9*(-100 + 85*d + 8*d**2))/(5*(250 - 385*d + 144*d**2)),0
-((700 + 65*d + 416*d**2 - 128*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),(-9*(50 - 25*d + 56*d**2))/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4),-((-50 + 295*d - 224*d**2 + 384*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),-((-300 + 505*d - 56*d**2 + 256*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),-((700 + 65*d + 416*d**2 - 128*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),(-9*(50 - 25*d + 56*d**2))/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4),-((-50 + 295*d - 224*d**2 + 384*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),-((-300 + 505*d - 56*d**2 + 256*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),0
-1/5*(-1400 + 1265*d - 648*d**2)/(250 - 185*d + 16*d**2),(9*(100 - 5*d + 8*d**2))/(5*(250 - 185*d + 16*d**2)),-1/5*(100 - 695*d - 8*d**2)/(250 - 185*d + 16*d**2),-1/5*(600 - 1415*d + 1048*d**2 - 512*d**3)/(250 - 185*d + 16*d**2),-1/5*(-1400 + 1265*d - 648*d**2)/(250 - 185*d + 16*d**2),(9*(100 - 5*d + 8*d**2))/(5*(250 - 185*d + 16*d**2)),-1/5*(-1400 + 1265*d - 648*d**2)/(250 - 185*d + 16*d**2),(9*(100 - 5*d + 8*d**2))/(5*(250 - 185*d + 16*d**2)),0
-1/5*(-1400 - 85*d - 144*d**2)/(250 - 185*d + 16*d**2),(9*(100 - 155*d + 144*d**2))/(5*(250 - 185*d + 16*d**2)),-1/5*(-1400 - 85*d - 144*d**2)/(250 - 185*d + 16*d**2),(9*(100 - 155*d + 144*d**2))/(5*(250 - 185*d + 16*d**2)),-1/5*(-1400 - 85*d - 144*d**2)/(250 - 185*d + 16*d**2),(9*(100 - 155*d + 144*d**2))/(5*(250 - 185*d + 16*d**2)),-1/5*(100 - 545*d + 1136*d**2 - 1024*d**3)/(250 - 185*d + 16*d**2),-1/5*(600 - 1565*d - 16*d**2)/(250 - 185*d + 16*d**2),0
-1/5*(-140 + 131*d)/(25 - 41*d + 16*d**2),(-9*(-10 + 11*d))/(5*(25 - 41*d + 16*d**2)),-1/5*(-140 + 131*d)/(25 - 41*d + 16*d**2),(-9*(-10 + 11*d))/(5*(25 - 41*d + 16*d**2)),-1/5*(-140 + 131*d)/(25 - 41*d + 16*d**2),(-9*(-10 + 11*d))/(5*(25 - 41*d + 16*d**2)),-1/5*(-140 + 131*d)/(25 - 41*d + 16*d**2),(-9*(-10 + 11*d))/(5*(25 - 41*d + 16*d**2)),0
(2*(5 + 18*d))/(5*(-25 + 16*d)),(4*(15 + d))/(5*(-25 + 16*d)),(2*(5 + 18*d))/(5*(-25 + 16*d)),(4*(15 + d))/(5*(-25 + 16*d)),(2*(5 + 18*d))/(5*(-25 + 16*d)),(4*(15 + d))/(5*(-25 + 16*d)),(2*(5 + 18*d))/(5*(-25 + 16*d)),(4*(15 + d))/(5*(-25 + 16*d)),0
